bll; char; 0108; LATIN CAPITAL LETTER C WITH CIRCUMFLEX; Ĉ; 0043; C; icao; mapped
bll; char; 0109; LATIN SMALL LETTER C WITH CIRCUMFLEX; ĉ; 0043; C; icao-ext; mapped
bll; char; 010A; LATIN CAPITAL LETTER C WITH DOT ABOVE; Ċ; 0043; C; icao; mapped
bll; char; 010B; LATIN SMALL LETTER C WITH DOT ABOVE; ċ; 0043; C; icao-ext; mapped
bll; char; 010C; LATIN CAPITAL LETTER C WITH CARON; Č; 0043; C; icao; mapped
bll; seq; 010C 0315; LATIN CAPITAL LETTER C WITH CARON WITH COMBINING COMMA ABOVE RIGHT; Č̕; 0043; C; icao-ext; mapped
bll; seq; 010C 0323; LATIN CAPITAL LETTER C WITH CARON WITH COMBINING DOT BELOW; Č̣; 0043; C; icao-ext; mapped
bll; char; 010D; LATIN SMALL LETTER C WITH CARON; č; 0043; C; icao-ext; mapped
bll; seq; 010D 0315; LATIN SMALL LETTER C WITH CARON WITH COMBINING COMMA ABOVE RIGHT; č̕; 0043; C; icao-ext; mapped
bll; seq; 010D 0323; LATIN SMALL LETTER C WITH CARON WITH COMBINING DOT BELOW; č̣; 0043; C; icao-ext; mapped
bll; char; 010E; LATIN CAPITAL LETTER D WITH CARON; Ď; 0044; D; icao; mapped
bll; char; 010F; LATIN SMALL LETTER D WITH CARON; ď; 0044; D; icao-ext; mapped
bll; char; 0110; LATIN CAPITAL LETTER D WITH STROKE; Đ; 0044; D; icao; mapped
bll; char; 0111; LATIN SMALL LETTER D WITH STROKE; đ; 0044; D; icao-ext; mapped
bll; char; 0112; LATIN CAPITAL LETTER E WITH MACRON; Ē; 0045; E; icao; mapped
bll; char; 0113; LATIN SMALL LETTER E WITH MACRON; ē; 0045; E; icao-ext; mapped
bll; seq; 0113 030D; LATIN SMALL LETTER E WITH MACRON WITH COMBINING VERTICAL LINE ABOVE; ē̍; 0045; E; icao-ext; mapped
bll; char; 0114; LATIN CAPITAL LETTER E WITH BREVE; Ĕ; 0045; E; icao; mapped
bll; char; 0115; LATIN SMALL LETTER E WITH BREVE; ĕ; 0045; E; icao-ext; mapped
bll; char; 0116; LATIN CAPITAL LETTER E WITH DOT ABOVE; Ė; 0045; E; icao; mapped
bll; char; 0117; LATIN SMALL LETTER E WITH DOT ABOVE; ė; 0045; E; icao-ext; mapped
bll; char; 0118; LATIN CAPITAL LETTER E WITH OGONEK; Ę; 0045; E; icao; mapped
bll; char; 0119; LATIN SMALL LETTER E WITH OGONEK; ę; 0045; E; icao-ext; mapped
bll; char; 011A; LATIN CAPITAL LETTER E WITH CARON; Ě; 0045; E; icao; mapped
bll; char; 011B; LATIN SMALL LETTER E WITH CARON; ě; 0045; E; icao-ext; mapped
bll; char; 011C; LATIN CAPITAL LETTER G WITH CIRCUMFLEX; Ĝ; 0047; G; icao; mapped
bll; char; 011D; LATIN SMALL LETTER G WITH CIRCUMFLEX; ĝ; 0047; G; icao-ext; mapped
bll; char; 011E; LATIN CAPITAL LETTER G WITH BREVE; Ğ; 0047; G; icao; mapped
bll; char; 011F; LATIN SMALL LETTER G WITH BREVE; ğ; 0047; G; icao-ext; mapped
bll; char; 0120; LATIN CAPITAL LETTER G WITH DOT ABOVE; Ġ; 0047; G; icao; mapped
bll; char; 0121; LATIN SMALL LETTER G WITH DOT ABOVE; ġ; 0047; G; icao-ext; mapped
bll; char; 0122; LATIN CAPITAL LETTER G WITH CEDILLA; Ģ; 0047; G; icao; mapped
bll; char; 0123; LATIN SMALL LETTER G WITH CEDILLA; ģ; 0047; G; icao-ext; mapped
bll; char; 0124; LATIN CAPITAL LETTER H WITH CIRCUMFLEX; Ĥ; 0048; H; icao; mapped
bll; char; 0125; LATIN SMALL LETTER H WITH CIRCUMFLEX; ĥ; 0048; H; icao-ext; mapped
bll; char; 0126; LATIN CAPITAL LETTER H WITH STROKE; Ħ; 0048; H; icao; mapped
bll; char; 0127; LATIN SMALL LETTER H WITH STROKE; ħ; 0048; H; icao-ext; mapped
bll; char; 0128; LATIN CAPITAL LETTER I WITH TILDE; Ĩ; 0049; I; icao; mapped
bll; char; 0129; LATIN SMALL LETTER I WITH TILDE; ĩ; 0049; I; icao-ext; mapped
bll; char; 012A; LATIN CAPITAL LETTER I WITH MACRON; Ī; 0049; I; icao; mapped
bll; seq; 012A 0301; LATIN CAPITAL LETTER I WITH MACRON WITH COMBINING ACUTE ACCENT; Ī́; 0049; I; icao-ext; mapped
bll; char; 012B; LATIN SMALL LETTER I WITH MACRON; ī; 0049; I; icao-ext; mapped
bll; seq; 012B 0301; LATIN SMALL LETTER I WITH MACRON WITH COMBINING ACUTE ACCENT; ī́; 0049; I; icao-ext; mapped
bll; char; 012C; LATIN CAPITAL LETTER I WITH BREVE; Ĭ; 0049; I; icao; mapped
bll; char; 012D; LATIN SMALL LETTER I WITH BREVE; ĭ; 0049; I; icao-ext; mapped
bll; char; 012E; LATIN CAPITAL LETTER I WITH OGONEK; Į; 0049; I; icao; mapped
bll; char; 012F; LATIN SMALL LETTER I WITH OGONEK; į; 0049; I; icao-ext; mapped
bll; char; 0130; LATIN CAPITAL LETTER I WITH DOT ABOVE; İ; 0049; I; icao; mapped
bll; char; 0131; LATIN SMALL LETTER DOTLESS I; ı; 0049; I; icao-ext; mapped
bll; char; 0132; LATIN CAPITAL LIGATURE IJ; Ĳ; 0049 004A; IJ; icao; mapped
bll; char; 0133; LATIN SMALL LIGATURE IJ; ĳ; 0049 004A; IJ; icao-ext; mapped
bll; char; 0134; LATIN CAPITAL LETTER J WITH CIRCUMFLEX; Ĵ; 004A; J; icao; mapped
bll; char; 0135; LATIN SMALL LETTER J WITH CIRCUMFLEX; ĵ; 004A; J; icao-ext; mapped
bll; char; 0136; LATIN CAPITAL LETTER K WITH CEDILLA; Ķ; 004B; K; icao; mapped
bll; char; 0137; LATIN SMALL LETTER K WITH CEDILLA; ķ; 004B; K; icao-ext; mapped
bll; char; 0138; LATIN SMALL LETTER KRA; ĸ; 004B; K; icao-ext; mapped
bll; char; 0139; LATIN CAPITAL LETTER L WITH ACUTE; Ĺ; 004C; L; icao; mapped
bll; char; 013A; LATIN SMALL LETTER L WITH ACUTE; ĺ; 004C; L; icao-ext; mapped
bll; char; 013B; LATIN CAPITAL LETTER L WITH CEDILLA; Ļ; 004C; L; icao; mapped
bll; char; 013C; LATIN SMALL LETTER L WITH CEDILLA; ļ; 004C; L; icao-ext; mapped
bll; char; 013D; LATIN CAPITAL LETTER L WITH CARON; Ľ; 004C; L; icao; mapped
bll; char; 013E; LATIN SMALL LETTER L WITH CARON; ľ; 004C; L; icao-ext; mapped
bll; char; 013F; LATIN CAPITAL LETTER L WITH MIDDLE DOT; Ŀ; 004C; L; icao; mapped
bll; char; 0140; LATIN SMALL LETTER L WITH MIDDLE DOT; ŀ; 004C; L; icao-ext; mapped
bll; char; 0141; LATIN CAPITAL LETTER L WITH STROKE; Ł; 004C; L; icao; mapped
bll; char; 0142; LATIN SMALL LETTER L WITH STROKE; ł; 004C; L; icao-ext; mapped
bll; char; 0143; LATIN CAPITAL LETTER N WITH ACUTE; Ń; 004E; N; icao; mapped
bll; char; 0144; LATIN SMALL LETTER N WITH ACUTE; ń; 004E; N; icao-ext; mapped
bll; char; 0145; LATIN CAPITAL LETTER N WITH CEDILLA; Ņ; 004E; N; icao; mapped
bll; char; 0146; LATIN SMALL LETTER N WITH CEDILLA; ņ; 004E; N; icao-ext; mapped
bll; char; 0147; LATIN CAPITAL LETTER N WITH CARON; Ň; 004E; N; icao; mapped
bll; char; 0148; LATIN SMALL LETTER N WITH CARON; ň; 004E; N; icao-ext; mapped
bll; char; 0149; LATIN SMALL LETTER N PRECEDED BY APOSTROPHE; ŉ; 004E; N; icao-ext; mapped
bll; char; 014A; LATIN CAPITAL LETTER ENG; Ŋ; 004E; N; icao-ext; mapped
bll; char; 014B; LATIN SMALL LETTER ENG; ŋ; 004E; N; icao; mapped
bll; char; 014C; LATIN CAPITAL LETTER O WITH MACRON; Ō; 004F; O; icao; mapped
bll; char; 014D; LATIN SMALL LETTER O WITH MACRON; ō; 004F; O; icao-ext; mapped
bll; seq; 014D 030D; LATIN SMALL LETTER O WITH MACRON WITH COMBINING VERTICAL LINE ABOVE; ō̍; 004F; O; icao-ext; mapped
bll; char; 014E; LATIN CAPITAL LETTER O WITH BREVE; Ŏ; 004F; O; icao; mapped
bll; char; 014F; LATIN SMALL LETTER O WITH BREVE; ŏ; 004F; O; icao-ext; mapped
bll; char; 0150; LATIN CAPITAL LETTER O WITH DOUBLE ACUTE; Ő; 004F; O; icao; mapped
bll; char; 0151; LATIN SMALL LETTER O WITH DOUBLE ACUTE; ő; 004F; O; icao-ext; mapped
bll; char; 0152; LATIN CAPITAL LIGATURE OE; Œ; 004F 0045; OE; icao; mapped
bll; char; 0153; LATIN SMALL LIGATURE OE; œ; 004F 0045; OE; icao-ext; mapped
bll; char; 0154; LATIN CAPITAL LETTER R WITH ACUTE; Ŕ; 0052; R; icao; mapped
bll; char; 0155; LATIN SMALL LETTER R WITH ACUTE; ŕ; 0052; R; icao-ext; mapped
bll; char; 0156; LATIN CAPITAL LETTER R WITH CEDILLA; Ŗ; 0052; R; icao; mapped
bll; char; 0157; LATIN SMALL LETTER R WITH CEDILLA; ŗ; 0052; R; icao-ext; mapped
bll; char; 0158; LATIN CAPITAL LETTER R WITH CARON; Ř; 0052; R; icao; mapped
bll; char; 0159; LATIN SMALL LETTER R WITH CARON; ř; 0052; R; icao-ext; mapped
bll; char; 015A; LATIN CAPITAL LETTER S WITH ACUTE; Ś; 0053; S; icao; mapped
bll; char; 015B; LATIN SMALL LETTER S WITH ACUTE; ś; 0053; S; icao-ext; mapped
bll; char; 015C; LATIN CAPITAL LETTER S WITH CIRCUMFLEX; Ŝ; 0053; S; icao; mapped
bll; char; 015D; LATIN SMALL LETTER S WITH CIRCUMFLEX; ŝ; 0053; S; icao-ext; mapped
bll; char; 015E; LATIN CAPITAL LETTER S WITH CEDILLA; Ş; 0053; S; icao; mapped
bll; char; 015F; LATIN SMALL LETTER S WITH CEDILLA; ş; 0053; S; icao-ext; mapped
bll; char; 0160; LATIN CAPITAL LETTER S WITH CARON; Š; 0053; S; icao; mapped
bll; char; 0161; LATIN SMALL LETTER S WITH CARON; š; 0053; S; icao-ext; mapped
bll; char; 0162; LATIN CAPITAL LETTER T WITH CEDILLA; Ţ; 0054; T; icao; mapped
bll; char; 0163; LATIN SMALL LETTER T WITH CEDILLA; ţ; 0054; T; icao-ext; mapped
bll; char; 0164; LATIN CAPITAL LETTER T WITH CARON; Ť; 0054; T; icao; mapped
bll; char; 0165; LATIN SMALL LETTER T WITH CARON; ť; 0054; T; icao-ext; mapped
bll; char; 0166; LATIN CAPITAL LETTER T WITH STROKE; Ŧ; 0054; T; icao; mapped
bll; char; 0167; LATIN SMALL LETTER T WITH STROKE; ŧ; 0054; T; icao-ext; mapped
bll; char; 0168; LATIN CAPITAL LETTER U WITH TILDE; Ũ; 0055; U; icao; mapped
bll; char; 0169; LATIN SMALL LETTER U WITH TILDE; ũ; 0055; U; icao-ext; mapped
bll; char; 016A; LATIN CAPITAL LETTER U WITH MACRON; Ū; 0055; U; icao; mapped
bll; char; 016B; LATIN SMALL LETTER U WITH MACRON; ū; 0055; U; icao-ext; mapped
bll; char; 016C; LATIN CAPITAL LETTER U WITH BREVE; Ŭ; 0055; U; icao; mapped
bll; char; 016D; LATIN SMALL LETTER U WITH BREVE; ŭ; 0055; U; icao-ext; mapped
bll; char; 016E; LATIN CAPITAL LETTER U WITH RING ABOVE; Ů; 0055; U; icao; mapped
bll; char; 016F; LATIN SMALL LETTER U WITH RING ABOVE; ů; 0055; U; icao-ext; mapped
bll; char; 0170; LATIN CAPITAL LETTER U WITH DOUBLE ACUTE; Ű; 0055; U; icao; mapped
bll; char; 0171; LATIN SMALL LETTER U WITH DOUBLE ACUTE; ű; 0055; U; icao-ext; mapped
bll; char; 0172; LATIN CAPITAL LETTER U WITH OGONEK; Ų; 0055; U; icao; mapped
bll; char; 0173; LATIN SMALL LETTER U WITH OGONEK; ų; 0055; U; icao-ext; mapped
bll; char; 0174; LATIN CAPITAL LETTER W WITH CIRCUMFLEX; Ŵ; 0057; W; icao; mapped
bll; char; 0175; LATIN SMALL LETTER W WITH CIRCUMFLEX; ŵ; 0057; W; icao-ext; mapped
bll; char; 0176; LATIN CAPITAL LETTER Y WITH CIRCUMFLEX; Ŷ; 0059; Y; icao; mapped
bll; char; 0177; LATIN SMALL LETTER Y WITH CIRCUMFLEX; ŷ; 0059; Y; icao-ext; mapped
bll; char; 0178; LATIN CAPITAL LETTER Y WITH DIAERESIS; Ÿ; 0059; Y; icao; mapped
bll; char; 0179; LATIN CAPITAL LETTER Z WITH ACUTE; Ź; 005A; Z; icao; mapped
bll; char; 017A; LATIN SMALL LETTER Z WITH ACUTE; ź; 005A; Z; icao-ext; mapped
bll; char; 017B; LATIN CAPITAL LETTER Z WITH DOT ABOVE; Ż; 005A; Z; icao; mapped
bll; char; 017C; LATIN SMALL LETTER Z WITH DOT ABOVE; ż; 005A; Z; icao-ext; mapped
bll; char; 017D; LATIN CAPITAL LETTER Z WITH CARON; Ž; 005A; Z; icao; mapped
bll; seq; 017D 0326; LATIN CAPITAL LETTER Z WITH CARON WITH COMBINING COMMA BELOW; Ž̦; 005A; Z; icao-ext; mapped
bll; seq; 017D 0327; LATIN CAPITAL LETTER Z WITH CARON WITH COMBINING CEDILLA; Ž̧; 005A; Z; icao-ext; mapped
bll; char; 017E; LATIN SMALL LETTER Z WITH CARON; ž; 005A; Z; icao-ext; mapped
bll; seq; 017E 0326; LATIN SMALL LETTER Z WITH CARON WITH COMBINING COMMA BELOW; ž̦; 005A; Z; icao-ext; mapped
bll; seq; 017E 0327; LATIN SMALL LETTER Z WITH CARON WITH COMBINING CEDILLA; ž̧; 005A; Z; icao-ext; mapped
bll; char; 0187; LATIN CAPITAL LETTER C WITH HOOK; Ƈ; 0043; C; icao-ext; mapped
bll; char; 0188; LATIN SMALL LETTER C WITH HOOK; ƈ; 0043; C; icao-ext; mapped
bll; char; 018F; LATIN CAPITAL LETTER SCHWA; Ə; 0045; E; icao-ext; mapped
bll; char; 0197; LATIN CAPITAL LETTER I WITH STROKE; Ɨ; 0049; I; icao-ext; mapped
bll; char; 01A0; LATIN CAPITAL LETTER O WITH HORN; Ơ; 004F; O; icao-ext; mapped
bll; char; 01A1; LATIN SMALL LETTER O WITH HORN; ơ; 004F; O; icao-ext; mapped
bll; char; 01AF; LATIN CAPITAL LETTER U WITH HORN; Ư; 0055; U; icao-ext; mapped
bll; char; 01B0; LATIN SMALL LETTER U WITH HORN; ư; 0055; U; icao-ext; mapped
bll; char; 01B7; LATIN CAPITAL LETTER EZH; Ʒ; 005A; Z; icao-ext; mapped
bll; char; 01CD; LATIN CAPITAL LETTER A WITH CARON; Ǎ; 0041; A; icao-ext; mapped
bll; char; 01CE; LATIN SMALL LETTER A WITH CARON; ǎ; 0041; A; icao-ext; mapped
bll; char; 01CF; LATIN CAPITAL LETTER I WITH CARON; Ǐ; 0049; I; icao-ext; mapped
bll; char; 01D0; LATIN SMALL LETTER I WITH CARON; ǐ; 0049; I; icao-ext; mapped
bll; char; 01D1; LATIN CAPITAL LETTER O WITH CARON; Ǒ; 004F; O; icao-ext; mapped
bll; char; 01D2; LATIN SMALL LETTER O WITH CARON; ǒ; 004F; O; icao-ext; mapped
bll; char; 01D3; LATIN CAPITAL LETTER U WITH CARON; Ǔ; 0055; U; icao-ext; mapped
bll; char; 01D4; LATIN SMALL LETTER U WITH CARON; ǔ; 0055; U; icao-ext; mapped
bll; char; 01D5; LATIN CAPITAL LETTER U WITH DIAERESIS AND MACRON; Ǖ; 0055 0045; UE; icao-ext; mapped
bll; char; 01D6; LATIN SMALL LETTER U WITH DIAERESIS AND MACRON; ǖ; 0055 0045; UE; icao-ext; mapped
bll; char; 01D7; LATIN CAPITAL LETTER U WITH DIAERESIS AND ACUTE; Ǘ; 0055 0045; UE; icao-ext; mapped
bll; char; 01D8; LATIN SMALL LETTER U WITH DIAERESIS AND ACUTE; ǘ; 0055 0045; UE; icao-ext; mapped
bll; char; 01D9; LATIN CAPITAL LETTER U WITH DIAERESIS AND CARON; Ǚ; 0055 0045; UE; icao-ext; mapped
bll; char; 01DA; LATIN SMALL LETTER U WITH DIAERESIS AND CARON; ǚ; 0055 0045; UE; icao-ext; mapped
bll; char; 01DB; LATIN CAPITAL LETTER U WITH DIAERESIS AND GRAVE; Ǜ; 0055 0045; UE; icao-ext; mapped
bll; char; 01DC; LATIN SMALL LETTER U WITH DIAERESIS AND GRAVE; ǜ; 0055 0045; UE; icao-ext; mapped
bll; char; 01DE; LATIN CAPITAL LETTER A WITH DIAERESIS AND MACRON; Ǟ; 0041 0045; AE; icao-ext; mapped
bll; char; 01DF; LATIN SMALL LETTER A WITH DIAERESIS AND MACRON; ǟ; 0041 0045; AE; icao-ext; mapped
bll; char; 01E2; LATIN CAPITAL LETTER AE WITH MACRON; Ǣ; 0041 0045; AE; icao-ext; mapped
bll; char; 01E3; LATIN SMALL LETTER AE WITH MACRON; ǣ; 0041 0045; AE; icao-ext; mapped
bll; char; 01E4; LATIN CAPITAL LETTER G WITH STROKE; Ǥ; 0047; G; icao-ext; mapped
bll; char; 01E5; LATIN SMALL LETTER G WITH STROKE; ǥ; 0047; G; icao-ext; mapped
bll; char; 01E6; LATIN CAPITAL LETTER G WITH CARON; Ǧ; 0047; G; icao-ext; mapped
bll; char; 01E7; LATIN SMALL LETTER G WITH CARON; ǧ; 0047; G; icao-ext; mapped
bll; char; 01E8; LATIN CAPITAL LETTER K WITH CARON; Ǩ; 004B; K; icao-ext; mapped
bll; char; 01E9; LATIN SMALL LETTER K WITH CARON; ǩ; 004B; K; icao-ext; mapped
bll; char; 01EA; LATIN CAPITAL LETTER O WITH OGONEK; Ǫ; 004F; O; icao-ext; mapped
bll; char; 01EB; LATIN SMALL LETTER O WITH OGONEK; ǫ; 004F; O; icao-ext; mapped
bll; char; 01EC; LATIN CAPITAL LETTER O WITH OGONEK AND MACRON; Ǭ; 004F; O; icao-ext; mapped
bll; char; 01ED; LATIN SMALL LETTER O WITH OGONEK AND MACRON; ǭ; 004F; O; icao-ext; mapped
bll; char; 01EE; LATIN CAPITAL LETTER EZH WITH CARON; Ǯ; 005A; Z; icao-ext; mapped
bll; char; 01EF; LATIN SMALL LETTER EZH WITH CARON; ǯ; 005A; Z; icao-ext; mapped
bll; char; 01F0; LATIN SMALL LETTER J WITH CARON; ǰ; 004A; J; icao-ext; mapped
bll; char; 01F4; LATIN CAPITAL LETTER G WITH ACUTE; Ǵ; 0047; G; icao-ext; mapped
bll; char; 01F5; LATIN SMALL LETTER G WITH ACUTE; ǵ; 0047; G; icao-ext; mapped
bll; char; 01F8; LATIN CAPITAL LETTER N WITH GRAVE; Ǹ; 004E; N; icao-ext; mapped
bll; char; 01F9; LATIN SMALL LETTER N WITH GRAVE; ǹ; 004E; N; icao-ext; mapped
bll; char; 01FA; LATIN CAPITAL LETTER A WITH RING ABOVE AND ACUTE; Ǻ; 0041 0041; AA; icao-ext; mapped
bll; char; 01FB; LATIN SMALL LETTER A WITH RING ABOVE AND ACUTE; ǻ; 0041 0041; AA; icao-ext; mapped
bll; char; 01FC; LATIN CAPITAL LETTER AE WITH ACUTE; Ǽ; 0041 0045; AE; icao-ext; mapped
bll; char; 01FD; LATIN SMALL LETTER AE WITH ACUTE; ǽ; 0041 0045; AE; icao-ext; mapped
bll; char; 01FE; LATIN CAPITAL LETTER O WITH STROKE AND ACUTE; Ǿ; 004F 0045; OE; icao-ext; mapped
bll; char; 01FF; LATIN SMALL LETTER O WITH STROKE AND ACUTE; ǿ; 004F 0045; OE; icao-ext; mapped
bll; char; 0212; LATIN CAPITAL LETTER R WITH INVERTED BREVE; Ȓ; 0052; R; icao-ext; mapped
bll; char; 0213; LATIN SMALL LETTER R WITH INVERTED BREVE; ȓ; 0052; R; icao-ext; mapped
bll; char; 0218; LATIN CAPITAL LETTER S WITH COMMA BELOW; Ș; 0053; S; icao-ext; mapped
bll; char; 0219; LATIN SMALL LETTER S WITH COMMA BELOW; ș; 0053; S; icao-ext; mapped
bll; char; 021A; LATIN CAPITAL LETTER T WITH COMMA BELOW; Ț; 0054; T; icao-ext; mapped
bll; char; 021B; LATIN SMALL LETTER T WITH COMMA BELOW; ț; 0054; T; icao-ext; mapped
bll; char; 021E; LATIN CAPITAL LETTER H WITH CARON; Ȟ; 0048; H; icao-ext; mapped
bll; char; 021F; LATIN SMALL LETTER H WITH CARON; ȟ; 0048; H; icao-ext; mapped
bll; char; 0227; LATIN SMALL LETTER A WITH DOT ABOVE; ȧ; 0041; A; icao-ext; mapped
bll; char; 0228; LATIN CAPITAL LETTER E WITH CEDILLA; Ȩ; 0045; E; icao-ext; mapped
bll; char; 0229; LATIN SMALL LETTER E WITH CEDILLA; ȩ; 0045; E; icao-ext; mapped
bll; char; 022A; LATIN CAPITAL LETTER O WITH DIAERESIS AND MACRON; Ȫ; 004F 0045; OE; icao-ext; mapped
bll; char; 022B; LATIN SMALL LETTER O WITH DIAERESIS AND MACRON; ȫ; 004F 0045; OE; icao-ext; mapped
bll; char; 022C; LATIN CAPITAL LETTER O WITH TILDE AND MACRON; Ȭ; 004F; O; icao-ext; mapped
bll; char; 022D; LATIN SMALL LETTER O WITH TILDE AND MACRON; ȭ; 004F; O; icao-ext; mapped
bll; char; 022E; LATIN CAPITAL LETTER O WITH DOT ABOVE; Ȯ; 004F; O; icao-ext; mapped
bll; char; 022F; LATIN SMALL LETTER O WITH DOT ABOVE; ȯ; 004F; O; icao-ext; mapped
bll; char; 0230; LATIN CAPITAL LETTER O WITH DOT ABOVE AND MACRON; Ȱ; 004F; O; icao-ext; mapped
bll; char; 0231; LATIN SMALL LETTER O WITH DOT ABOVE AND MACRON; ȱ; 004F; O; icao-ext; mapped
bll; char; 0232; LATIN CAPITAL LETTER Y WITH MACRON; Ȳ; 0059; Y; icao-ext; mapped
bll; char; 0233; LATIN SMALL LETTER Y WITH MACRON; ȳ; 0059; Y; icao-ext; mapped
bll; char; 0259; LATIN SMALL LETTER SCHWA; ə; 0045; E; icao-ext; mapped
bll; char; 0268; LATIN SMALL LETTER I WITH STROKE; ɨ; 0049; I; icao-ext; mapped
bll; char; 0292; LATIN SMALL LETTER EZH; ʒ; 005A; Z; icao-ext; mapped
bll; char; 1E02; LATIN CAPITAL LETTER B WITH DOT ABOVE; Ḃ; 0042; B; icao-ext; mapped
bll; char; 1E03; LATIN SMALL LETTER B WITH DOT ABOVE; ḃ; 0042; B; icao-ext; mapped
bll; char; 1E06; LATIN CAPITAL LETTER B WITH LINE BELOW; Ḇ; 0042; B; icao-ext; mapped
bll; char; 1E07; LATIN SMALL LETTER B WITH LINE BELOW; ḇ; 0042; B; icao-ext; mapped
bll; char; 1E0A; LATIN CAPITAL LETTER D WITH DOT ABOVE; Ḋ; 0044; D; icao-ext; mapped
bll; char; 1E0B; LATIN SMALL LETTER D WITH DOT ABOVE; ḋ; 0044; D; icao-ext; mapped
bll; char; 1E0C; LATIN CAPITAL LETTER D WITH DOT BELOW; Ḍ; 0044; D; icao-ext; mapped
bll; char; 1E0D; LATIN SMALL LETTER D WITH DOT BELOW; ḍ; 0044; D; icao-ext; mapped
bll; char; 1E0E; LATIN CAPITAL LETTER D WITH LINE BELOW; Ḏ; 0044; D; icao-ext; mapped
bll; char; 1E0F; LATIN SMALL LETTER D WITH LINE BELOW; ḏ; 0044; D; icao-ext; mapped
bll; char; 1E10; LATIN CAPITAL LETTER D WITH CEDILLA; Ḑ; 0044; D; icao-ext; mapped
bll; char; 1E11; LATIN SMALL LETTER D WITH CEDILLA; ḑ; 0044; D; icao-ext; mapped
bll; char; 1E17; LATIN SMALL LETTER E WITH MACRON AND ACUTE; ḗ; 0045; E; icao-ext; mapped
bll; char; 1E1C; LATIN CAPITAL LETTER E WITH CEDILLA AND BREVE; Ḝ; 0045; E; icao-ext; mapped
bll; char; 1E1D; LATIN SMALL LETTER E WITH CEDILLA AND BREVE; ḝ; 0045; E; icao-ext; mapped
bll; char; 1E1E; LATIN CAPITAL LETTER F WITH DOT ABOVE; Ḟ; 0046; F; icao-ext; mapped
bll; char; 1E1F; LATIN SMALL LETTER F WITH DOT ABOVE; ḟ; 0046; F; icao-ext; mapped
bll; char; 1E20; LATIN CAPITAL LETTER G WITH MACRON; Ḡ; 0047; G; icao-ext; mapped
bll; char; 1E21; LATIN SMALL LETTER G WITH MACRON; ḡ; 0047; G; icao-ext; mapped
bll; char; 1E22; LATIN CAPITAL LETTER H WITH DOT ABOVE; Ḣ; 0048; H; icao-ext; mapped
bll; char; 1E23; LATIN SMALL LETTER H WITH DOT ABOVE; ḣ; 0048; H; icao-ext; mapped
bll; char; 1E24; LATIN CAPITAL LETTER H WITH DOT BELOW; Ḥ; 0048; H; icao-ext; mapped
bll; char; 1E25; LATIN SMALL LETTER H WITH DOT BELOW; ḥ; 0048; H; icao-ext; mapped
bll; char; 1E26; LATIN CAPITAL LETTER H WITH DIAERESIS; Ḧ; 0048; H; icao-ext; mapped
bll; char; 1E27; LATIN SMALL LETTER H WITH DIAERESIS; ḧ; 0048; H; icao-ext; mapped
bll; char; 1E28; LATIN CAPITAL LETTER H WITH CEDILLA; Ḩ; 0048; H; icao-ext; mapped
bll; char; 1E29; LATIN SMALL LETTER H WITH CEDILLA; ḩ; 0048; H; icao-ext; mapped
bll; char; 1E2A; LATIN CAPITAL LETTER H WITH BREVE BELOW; Ḫ; 0048; H; icao-ext; mapped
bll; char; 1E2B; LATIN SMALL LETTER H WITH BREVE BELOW; ḫ; 0048; H; icao-ext; mapped
bll; char; 1E2F; LATIN SMALL LETTER I WITH DIAERESIS AND ACUTE; ḯ; 0049; I; icao-ext; mapped
bll; char; 1E30; LATIN CAPITAL LETTER K WITH ACUTE; Ḱ; 004B; K; icao-ext; mapped
bll; char; 1E31; LATIN SMALL LETTER K WITH ACUTE; ḱ; 004B; K; icao-ext; mapped
bll; char; 1E32; LATIN CAPITAL LETTER K WITH DOT BELOW; Ḳ; 004B; K; icao-ext; mapped
bll; seq; 1E32 0304; LATIN CAPITAL LETTER K WITH DOT BELOW WITH COMBINING MACRON; Ḳ̄; 004B; K; icao-ext; mapped
bll; char; 1E33; LATIN SMALL LETTER K WITH DOT BELOW; ḳ; 004B; K; icao-ext; mapped
bll; seq; 1E33 0304; LATIN SMALL LETTER K WITH DOT BELOW WITH COMBINING MACRON; ḳ̄; 004B; K; icao-ext; mapped
bll; char; 1E34; LATIN CAPITAL LETTER K WITH LINE BELOW; Ḵ; 004B; K; icao-ext; mapped
bll; char; 1E35; LATIN SMALL LETTER K WITH LINE BELOW; ḵ; 004B; K; icao-ext; mapped
bll; char; 1E36; LATIN CAPITAL LETTER L WITH DOT BELOW; Ḷ; 004C; L; icao-ext; mapped
bll; char; 1E37; LATIN SMALL LETTER L WITH DOT BELOW; ḷ; 004C; L; icao-ext; mapped
bll; char; 1E3A; LATIN CAPITAL LETTER L WITH LINE BELOW; Ḻ; 004C; L; icao-ext; mapped
bll; char; 1E3B; LATIN SMALL LETTER L WITH LINE BELOW; ḻ; 004C; L; icao-ext; mapped
bll; char; 1E40; LATIN CAPITAL LETTER M WITH DOT ABOVE; Ṁ; 004D; M; icao-ext; mapped
bll; char; 1E41; LATIN SMALL LETTER M WITH DOT ABOVE; ṁ; 004D; M; icao-ext; mapped
bll; char; 1E42; LATIN CAPITAL LETTER M WITH DOT BELOW; Ṃ; 004D; M; icao-ext; mapped
